,greatersydney_x,rings_x,lga,dwellingtype_x,sales_price_median,sales_price_mean,sales_no,date,greatersydney_y,rings_y,dwellingtype_y,wrent_median,new_bonds_no,total_bonds_held,dwellingtype_g
1642,Greater Sydney,Inner Ring,North Sydney,Strata,1180.0,1269.0,323.0,2021-03-31,Greater Sydney,Inner Ring,Other,450.0,20.0,757.0,Strata
1643,Greater Sydney,Inner Ring,North Sydney,Strata,1180.0,1269.0,323.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,855.0,80.0,901.0,Strata
1644,Greater Sydney,Inner Ring,North Sydney,Strata,1180.0,1269.0,323.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,540.0,1965.0,14602.0,Strata
1645,Greater Sydney,Inner Ring,Randwick,Non Strata,2700.0,2903.0,193.0,2021-03-31,Greater Sydney,Inner Ring,House,900.0,299.0,2564.0,Non Strata
1646,Greater Sydney,Inner Ring,Randwick,Strata,989.0,1100.0,354.0,2021-03-31,Greater Sydney,Inner Ring,Other,350.0,100.0,1550.0,Strata
1647,Greater Sydney,Inner Ring,Randwick,Strata,989.0,1100.0,354.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,780.0,101.0,1170.0,Strata
1648,Greater Sydney,Inner Ring,Randwick,Strata,989.0,1100.0,354.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,530.0,2312.0,16570.0,Strata
1649,Greater Sydney,Inner Ring,Sydney,Non Strata,1750.0,1936.0,222.0,2021-03-31,Greater Sydney,Inner Ring,House,700.0,844.0,4693.0,Non Strata
1650,Greater Sydney,Inner Ring,Sydney,Strata,918.0,1090.0,1078.0,2021-03-31,Greater Sydney,Inner Ring,Other,374.0,476.0,5364.0,Strata
1651,Greater Sydney,Inner Ring,Sydney,Strata,918.0,1090.0,1078.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,800.0,356.0,2823.0,Strata
1652,Greater Sydney,Inner Ring,Sydney,Strata,918.0,1090.0,1078.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,550.0,8412.0,49541.0,Strata
1653,Greater Sydney,Inner Ring,Waverley,Non Strata,3560.0,4035.0,103.0,2021-03-31,Greater Sydney,Inner Ring,House,1198.0,160.0,1295.0,Non Strata
1654,Greater Sydney,Inner Ring,Waverley,Strata,1365.0,1697.0,268.0,2021-03-31,Greater Sydney,Inner Ring,Other,320.0,35.0,1125.0,Strata
1655,Greater Sydney,Inner Ring,Waverley,Strata,1365.0,1697.0,268.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,950.0,53.0,565.0,Strata
1656,Greater Sydney,Inner Ring,Waverley,Strata,1365.0,1697.0,268.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,655.0,1273.0,11893.0,Strata
1657,Greater Sydney,Inner Ring,Woollahra,Non Strata,4287.0,4594.0,107.0,2021-03-31,Greater Sydney,Inner Ring,House,1300.0,156.0,1199.0,Non Strata
1658,Greater Sydney,Inner Ring,Woollahra,Strata,1640.0,2067.0,199.0,2021-03-31,Greater Sydney,Inner Ring,Other,315.0,20.0,792.0,Strata
1659,Greater Sydney,Inner Ring,Woollahra,Strata,1640.0,2067.0,199.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,1100.0,58.0,637.0,Strata
1660,Greater Sydney,Inner Ring,Woollahra,Strata,1640.0,2067.0,199.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,625.0,861.0,6341.0,Strata
1661,Greater Sydney,Middle Ring,Bayside,Non Strata,1505.0,1537.0,177.0,2021-03-31,Greater Sydney,Middle Ring,House,650.0,349.0,3574.0,Non Strata
1662,Greater Sydney,Middle Ring,Bayside,Strata,745.0,765.0,676.0,2021-03-31,Greater Sydney,Middle Ring,Other,500.0,62.0,1571.0,Strata
1663,Greater Sydney,Middle Ring,Bayside,Strata,745.0,765.0,676.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,675.0,101.0,1103.0,Strata
1664,Greater Sydney,Middle Ring,Bayside,Strata,745.0,765.0,676.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,500.0,3062.0,18897.0,Strata
1665,Greater Sydney,Middle Ring,Burwood,Non Strata,1860.0,2012.0,49.0,2021-03-31,Greater Sydney,Middle Ring,House,630.0,100.0,704.0,Non Strata
1666,Greater Sydney,Middle Ring,Burwood,Strata,769.0,783.0,84.0,2021-03-31,Greater Sydney,Middle Ring,Other,335.0,42.0,660.0,Strata
1667,Greater Sydney,Middle Ring,Burwood,Strata,769.0,783.0,84.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,560.0,20.0,207.0,Strata
1668,Greater Sydney,Middle Ring,Burwood,Strata,769.0,783.0,84.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,470.0,702.0,3686.0,Strata
1669,Greater Sydney,Middle Ring,Canada Bay,Non Strata,2430.0,2429.0,126.0,2021-03-31,Greater Sydney,Middle Ring,House,780.0,204.0,1869.0,Non Strata
1670,Greater Sydney,Middle Ring,Canada Bay,Strata,1013.0,1091.0,297.0,2021-03-31,Greater Sydney,Middle Ring,Other,470.0,58.0,719.0,Strata
1671,Greater Sydney,Middle Ring,Canada Bay,Strata,1013.0,1091.0,297.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,685.0,84.0,757.0,Strata
1672,Greater Sydney,Middle Ring,Canada Bay,Strata,1013.0,1091.0,297.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,530.0,1243.0,8739.0,Strata
1673,Greater Sydney,Middle Ring,Canterbury-Bankstown,Non Strata,1100.0,1157.0,665.0,2021-03-31,Greater Sydney,Middle Ring,House,550.0,728.0,9740.0,Non Strata
1674,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,573.0,584.0,558.0,2021-03-31,Greater Sydney,Middle Ring,Other,405.0,248.0,4700.0,Strata
1675,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,573.0,584.0,558.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,590.0,245.0,3446.0,Strata
1676,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,573.0,584.0,558.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,380.0,1786.0,16545.0,Strata
1677,Greater Sydney,Middle Ring,Cumberland,Non Strata,940.0,1000.0,339.0,2021-03-31,Greater Sydney,Middle Ring,House,500.0,582.0,7298.0,Non Strata
1678,Greater Sydney,Middle Ring,Cumberland,Strata,550.0,547.0,378.0,2021-03-31,Greater Sydney,Middle Ring,Other,400.0,259.0,3097.0,Strata
1679,Greater Sydney,Middle Ring,Cumberland,Strata,550.0,547.0,378.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,530.0,243.0,2678.0,Strata
1680,Greater Sydney,Middle Ring,Cumberland,Strata,550.0,547.0,378.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,400.0,1623.0,12716.0,Strata
1681,Greater Sydney,Middle Ring,Georges River,Non Strata,1495.0,1579.0,251.0,2021-03-31,Greater Sydney,Middle Ring,House,590.0,309.0,3499.0,Non Strata
1682,Greater Sydney,Middle Ring,Georges River,Strata,710.0,2285.0,335.0,2021-03-31,Greater Sydney,Middle Ring,Other,398.0,72.0,1422.0,Strata
1683,Greater Sydney,Middle Ring,Georges River,Strata,710.0,2285.0,335.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,550.0,88.0,946.0,Strata
1684,Greater Sydney,Middle Ring,Georges River,Strata,710.0,2285.0,335.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,430.0,1172.0,9652.0,Strata
1685,Greater Sydney,Middle Ring,Hunters Hill,Non Strata,2855.0,3735.0,20.0,2021-03-31,Greater Sydney,Middle Ring,House,1120.0,33.0,265.0,Non Strata
1686,Greater Sydney,Middle Ring,Hunters Hill,Strata,1100.0,1185.0,20.0,2021-03-31,Greater Sydney,Middle Ring,Other,407.5,5.0,47.0,Strata
1687,Greater Sydney,Middle Ring,Hunters Hill,Strata,1100.0,1185.0,20.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,580.0,5.0,81.0,Strata
1688,Greater Sydney,Middle Ring,Hunters Hill,Strata,1100.0,1185.0,20.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,490.0,47.0,543.0,Strata
1689,Greater Sydney,Middle Ring,Ku-Ring-Gai,Non Strata,2783.0,3011.0,312.0,2021-03-31,Greater Sydney,Middle Ring,House,1098.0,292.0,2821.0,Non Strata
1690,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,990.0,1127.0,186.0,2021-03-31,Greater Sydney,Middle Ring,Other,407.5,5.0,353.0,Strata
1691,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,990.0,1127.0,186.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,775.0,20.0,267.0,Strata
1692,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,990.0,1127.0,186.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,550.0,628.0,4767.0,Strata
1693,Greater Sydney,Middle Ring,Parramatta,Non Strata,1360.0,1409.0,375.0,2021-03-31,Greater Sydney,Middle Ring,House,540.0,660.0,6184.0,Non Strata
1694,Greater Sydney,Middle Ring,Parramatta,Strata,690.0,689.0,810.0,2021-03-31,Greater Sydney,Middle Ring,Other,400.0,150.0,2434.0,Strata
1695,Greater Sydney,Middle Ring,Parramatta,Strata,690.0,689.0,810.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,540.0,243.0,2823.0,Strata
1696,Greater Sydney,Middle Ring,Parramatta,Strata,690.0,689.0,810.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,435.0,3613.0,26133.0,Strata
1697,Greater Sydney,Middle Ring,Ryde,Non Strata,1973.0,2105.0,158.0,2021-03-31,Greater Sydney,Middle Ring,House,630.0,265.0,2831.0,Non Strata
1698,Greater Sydney,Middle Ring,Ryde,Strata,800.0,843.0,453.0,2021-03-31,Greater Sydney,Middle Ring,Other,460.0,67.0,949.0,Strata
1699,Greater Sydney,Middle Ring,Ryde,Strata,800.0,843.0,453.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,550.0,145.0,1597.0,Strata
1700,Greater Sydney,Middle Ring,Ryde,Strata,800.0,843.0,453.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,435.0,1827.0,13024.0,Strata
1701,Greater Sydney,Middle Ring,Strathfield,Non Strata,2873.0,2622.0,42.0,2021-03-31,Greater Sydney,Middle Ring,House,600.0,73.0,703.0,Non Strata
1702,Greater Sydney,Middle Ring,Strathfield,Strata,635.0,641.0,167.0,2021-03-31,Greater Sydney,Middle Ring,Other,410.0,65.0,781.0,Strata
1703,Greater Sydney,Middle Ring,Strathfield,Strata,635.0,641.0,167.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,580.0,20.0,220.0,Strata
1704,Greater Sydney,Middle Ring,Strathfield,Strata,635.0,641.0,167.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,430.0,683.0,4764.0,Strata
1705,Greater Sydney,Middle Ring,Willoughby,Non Strata,2970.0,3124.0,125.0,2021-03-31,Greater Sydney,Middle Ring,House,970.0,201.0,1770.0,Non Strata
1706,Greater Sydney,Middle Ring,Willoughby,Strata,1015.0,1087.0,138.0,2021-03-31,Greater Sydney,Middle Ring,Other,430.0,20.0,447.0,Strata
1707,Greater Sydney,Middle Ring,Willoughby,Strata,1015.0,1087.0,138.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,728.0,38.0,417.0,Strata
1708,Greater Sydney,Middle Ring,Willoughby,Strata,1015.0,1087.0,138.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,510.0,1016.0,7160.0,Strata
1709,Greater Sydney,Outer Ring,Blacktown,Non Strata,850.0,879.0,1189.0,2021-03-31,Greater Sydney,Outer Ring,House,480.0,1790.0,21024.0,Non Strata
1710,Greater Sydney,Outer Ring,Blacktown,Strata,570.0,572.0,400.0,2021-03-31,Greater Sydney,Outer Ring,Other,370.0,188.0,3382.0,Strata
1711,Greater Sydney,Outer Ring,Blacktown,Strata,570.0,572.0,400.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,272.0,3214.0,Strata
1712,Greater Sydney,Outer Ring,Blacktown,Strata,570.0,572.0,400.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,679.0,5515.0,Strata
1713,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,767.0,820.0,358.0,2021-03-31,Greater Sydney,Outer Ring,House,480.0,291.0,3594.0,Non Strata
1714,Greater Sydney,Outer Ring,Blue Mountains,Strata,600.0,603.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Other,375.0,5.0,244.0,Strata
1715,Greater Sydney,Outer Ring,Blue Mountains,Strata,600.0,603.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,20.0,299.0,Strata
1716,Greater Sydney,Outer Ring,Blue Mountains,Strata,600.0,603.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,370.0,57.0,724.0,Strata
1717,Greater Sydney,Outer Ring,Camden,Non Strata,831.0,876.0,414.0,2021-03-31,Greater Sydney,Outer Ring,House,540.0,545.0,6501.0,Non Strata
1718,Greater Sydney,Outer Ring,Camden,Strata,610.0,586.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Other,370.0,20.0,453.0,Strata
1719,Greater Sydney,Outer Ring,Camden,Strata,610.0,586.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,490.0,31.0,332.0,Strata
1720,Greater Sydney,Outer Ring,Camden,Strata,610.0,586.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,69.0,470.0,Strata
1721,Greater Sydney,Outer Ring,Campbelltown,Non Strata,700.0,714.0,498.0,2021-03-31,Greater Sydney,Outer Ring,House,450.0,677.0,8808.0,Non Strata
1722,Greater Sydney,Outer Ring,Campbelltown,Strata,465.0,474.0,123.0,2021-03-31,Greater Sydney,Outer Ring,Other,350.0,82.0,1704.0,Strata
1723,Greater Sydney,Outer Ring,Campbelltown,Strata,465.0,474.0,123.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,380.0,119.0,1721.0,Strata
1724,Greater Sydney,Outer Ring,Campbelltown,Strata,465.0,474.0,123.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,365.0,253.0,2200.0,Strata
1725,Greater Sydney,Outer Ring,Central Coast,Non Strata,796.0,901.0,1513.0,2021-03-31,Greater Sydney,Outer Ring,House,490.0,1421.0,18864.0,Non Strata
1726,Greater Sydney,Outer Ring,Central Coast,Strata,555.0,602.0,487.0,2021-03-31,Greater Sydney,Outer Ring,Other,325.0,82.0,2586.0,Strata
1727,Greater Sydney,Outer Ring,Central Coast,Strata,555.0,602.0,487.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,480.0,207.0,3027.0,Strata
1728,Greater Sydney,Outer Ring,Central Coast,Strata,555.0,602.0,487.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,400.0,636.0,7597.0,Strata
1729,Greater Sydney,Outer Ring,Fairfield,Non Strata,855.0,881.0,315.0,2021-03-31,Greater Sydney,Outer Ring,House,480.0,429.0,7209.0,Non Strata
1730,Greater Sydney,Outer Ring,Fairfield,Strata,470.0,494.0,101.0,2021-03-31,Greater Sydney,Outer Ring,Other,380.0,195.0,2878.0,Strata
1731,Greater Sydney,Outer Ring,Fairfield,Strata,470.0,494.0,101.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,460.0,98.0,1690.0,Strata
1732,Greater Sydney,Outer Ring,Fairfield,Strata,470.0,494.0,101.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,330.0,305.0,4722.0,Strata
1733,Greater Sydney,Outer Ring,Hawkesbury,Non Strata,796.0,922.0,260.0,2021-03-31,Greater Sydney,Outer Ring,House,475.0,231.0,2913.0,Non Strata
1734,Greater Sydney,Outer Ring,Hawkesbury,Strata,573.0,563.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Other,365.0,20.0,408.0,Strata
1735,Greater Sydney,Outer Ring,Hawkesbury,Strata,573.0,563.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,435.0,39.0,548.0,Strata
1736,Greater Sydney,Outer Ring,Hawkesbury,Strata,573.0,563.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,335.0,66.0,692.0,Strata
1737,Greater Sydney,Outer Ring,Hornsby,Non Strata,1630.0,1672.0,340.0,2021-03-31,Greater Sydney,Outer Ring,House,680.0,332.0,3816.0,Non Strata
1738,Greater Sydney,Outer Ring,Hornsby,Strata,701.0,774.0,248.0,2021-03-31,Greater Sydney,Outer Ring,Other,420.0,20.0,855.0,Strata
1739,Greater Sydney,Outer Ring,Hornsby,Strata,701.0,774.0,248.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,628.0,68.0,794.0,Strata
1740,Greater Sydney,Outer Ring,Hornsby,Strata,701.0,774.0,248.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,430.0,686.0,5282.0,Strata
1741,Greater Sydney,Outer Ring,Liverpool,Non Strata,830.0,849.0,443.0,2021-03-31,Greater Sydney,Outer Ring,House,525.0,659.0,8801.0,Non Strata
1742,Greater Sydney,Outer Ring,Liverpool,Strata,520.0,520.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Other,380.0,164.0,2228.0,Strata
1743,Greater Sydney,Outer Ring,Liverpool,Strata,520.0,520.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,500.0,93.0,1550.0,Strata
1744,Greater Sydney,Outer Ring,Liverpool,Strata,520.0,520.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,370.0,665.0,6660.0,Strata
1745,Greater Sydney,Outer Ring,Northern Beaches,Non Strata,2350.0,2616.0,546.0,2021-03-31,Greater Sydney,Outer Ring,House,1100.0,534.0,5560.0,Non Strata
1746,Greater Sydney,Outer Ring,Northern Beaches,Strata,1060.0,1226.0,541.0,2021-03-31,Greater Sydney,Outer Ring,Other,565.0,31.0,1462.0,Strata
1747,Greater Sydney,Outer Ring,Northern Beaches,Strata,1060.0,1226.0,541.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,883.0,88.0,1278.0,Strata
1748,Greater Sydney,Outer Ring,Northern Beaches,Strata,1060.0,1226.0,541.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,615.0,1607.0,16239.0,Strata
1749,Greater Sydney,Outer Ring,Penrith,Non Strata,780.0,810.0,576.0,2021-03-31,Greater Sydney,Outer Ring,House,450.0,950.0,12111.0,Non Strata
1750,Greater Sydney,Outer Ring,Penrith,Strata,522.0,510.0,369.0,2021-03-31,Greater Sydney,Outer Ring,Other,330.0,121.0,2123.0,Strata
1751,Greater Sydney,Outer Ring,Penrith,Strata,522.0,510.0,369.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,420.0,228.0,2878.0,Strata
1752,Greater Sydney,Outer Ring,Penrith,Strata,522.0,510.0,369.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,592.0,5039.0,Strata
1753,Greater Sydney,Outer Ring,Sutherland Shire,Non Strata,1465.0,1563.0,511.0,2021-03-31,Greater Sydney,Outer Ring,House,750.0,355.0,4149.0,Non Strata
1754,Greater Sydney,Outer Ring,Sutherland Shire,Strata,813.0,921.0,655.0,2021-03-31,Greater Sydney,Outer Ring,Other,500.0,20.0,1024.0,Strata
1755,Greater Sydney,Outer Ring,Sutherland Shire,Strata,813.0,921.0,655.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,740.0,183.0,1947.0,Strata
1756,Greater Sydney,Outer Ring,Sutherland Shire,Strata,813.0,921.0,655.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,480.0,1060.0,9727.0,Strata
1757,Greater Sydney,Outer Ring,The Hills Shire,Non Strata,1500.0,1602.0,590.0,2021-03-31,Greater Sydney,Outer Ring,House,650.0,603.0,6533.0,Non Strata
1758,Greater Sydney,Outer Ring,The Hills Shire,Strata,819.0,841.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Other,430.0,43.0,709.0,Strata
1759,Greater Sydney,Outer Ring,The Hills Shire,Strata,819.0,841.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,600.0,111.0,1217.0,Strata
1760,Greater Sydney,Outer Ring,The Hills Shire,Strata,819.0,841.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,490.0,403.0,2852.0,Strata
1761,Greater Sydney,Outer Ring,Wollondilly,Non Strata,830.0,922.0,193.0,2021-03-31,Greater Sydney,Outer Ring,House,485.0,140.0,1860.0,Non Strata
1762,Greater Sydney,Outer Ring,Wollondilly,Strata,573.0,,5.0,2021-03-31,Greater Sydney,Outer Ring,Other,375.0,5.0,202.0,Strata
1763,Greater Sydney,Outer Ring,Wollondilly,Strata,573.0,,5.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,480.0,5.0,80.0,Strata
1764,Greater Sydney,Outer Ring,Wollondilly,Strata,573.0,,5.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,315.0,20.0,237.0,Strata
1765,Greater Sydney,Inner Ring,Inner West,Non Strata,1910.0,2084.0,494.0,2021-06-30,Greater Sydney,Inner Ring,House,750.0,775.0,7207.0,Non Strata
1766,Greater Sydney,Inner Ring,Inner West,Strata,829.0,967.0,512.0,2021-06-30,Greater Sydney,Inner Ring,Other,305.0,116.0,3180.0,Strata
1767,Greater Sydney,Inner Ring,Inner West,Strata,829.0,967.0,512.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,750.0,188.0,2371.0,Strata
1768,Greater Sydney,Inner Ring,Inner West,Strata,829.0,967.0,512.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,430.0,2193.0,19062.0,Strata
1769,Greater Sydney,Inner Ring,Lane Cove,Non Strata,3200.0,3588.0,77.0,2021-06-30,Greater Sydney,Inner Ring,House,860.0,77.0,759.0,Non Strata
1770,Greater Sydney,Inner Ring,Lane Cove,Strata,850.0,993.0,174.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,5.0,170.0,Strata
1771,Greater Sydney,Inner Ring,Lane Cove,Strata,850.0,993.0,174.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,813.0,20.0,220.0,Strata
1772,Greater Sydney,Inner Ring,Lane Cove,Strata,850.0,993.0,174.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,495.0,476.0,4390.0,Strata
1773,Greater Sydney,Inner Ring,Mosman,Non Strata,4890.0,5348.0,77.0,2021-06-30,Greater Sydney,Inner Ring,House,1850.0,61.0,504.0,Non Strata
1774,Greater Sydney,Inner Ring,Mosman,Strata,1255.0,1550.0,104.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,5.0,222.0,Strata
1775,Greater Sydney,Inner Ring,Mosman,Strata,1255.0,1550.0,104.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,830.0,5.0,177.0,Strata
1776,Greater Sydney,Inner Ring,Mosman,Strata,1255.0,1550.0,104.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,334.0,3116.0,Strata
1777,Greater Sydney,Inner Ring,North Sydney,Non Strata,3483.0,5647.0,98.0,2021-06-30,Greater Sydney,Inner Ring,House,1000.0,123.0,1027.0,Non Strata
1778,Greater Sydney,Inner Ring,North Sydney,Strata,1200.0,1394.0,447.0,2021-06-30,Greater Sydney,Inner Ring,Other,375.0,20.0,724.0,Strata
1779,Greater Sydney,Inner Ring,North Sydney,Strata,1200.0,1394.0,447.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,925.0,61.0,881.0,Strata
1780,Greater Sydney,Inner Ring,North Sydney,Strata,1200.0,1394.0,447.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,1634.0,14787.0,Strata
1781,Greater Sydney,Inner Ring,Randwick,Non Strata,2925.0,3185.0,227.0,2021-06-30,Greater Sydney,Inner Ring,House,990.0,260.0,2570.0,Non Strata
1782,Greater Sydney,Inner Ring,Randwick,Strata,1125.0,1243.0,409.0,2021-06-30,Greater Sydney,Inner Ring,Other,310.0,54.0,1515.0,Strata
1783,Greater Sydney,Inner Ring,Randwick,Strata,1125.0,1243.0,409.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,830.0,99.0,1173.0,Strata
1784,Greater Sydney,Inner Ring,Randwick,Strata,1125.0,1243.0,409.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,540.0,1925.0,16891.0,Strata
1785,Greater Sydney,Inner Ring,Sydney,Non Strata,2000.0,2228.0,211.0,2021-06-30,Greater Sydney,Inner Ring,House,700.0,622.0,4783.0,Non Strata
1786,Greater Sydney,Inner Ring,Sydney,Strata,980.0,1237.0,1333.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,302.0,5299.0,Strata
1787,Greater Sydney,Inner Ring,Sydney,Strata,980.0,1237.0,1333.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,780.0,252.0,2771.0,Strata
1788,Greater Sydney,Inner Ring,Sydney,Strata,980.0,1237.0,1333.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,570.0,6603.0,50707.0,Strata
1789,Greater Sydney,Inner Ring,Waverley,Non Strata,4003.0,4309.0,126.0,2021-06-30,Greater Sydney,Inner Ring,House,1188.0,136.0,1294.0,Non Strata
1790,Greater Sydney,Inner Ring,Waverley,Strata,1395.0,1669.0,360.0,2021-06-30,Greater Sydney,Inner Ring,Other,365.0,20.0,1083.0,Strata
1791,Greater Sydney,Inner Ring,Waverley,Strata,1395.0,1669.0,360.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,900.0,43.0,550.0,Strata
