,lga,sales_price_median,sales_price_mean,sales_no,date,greatersydney_y,rings_y,dwellingtype_y,wrent_median,new_bonds_no,total_bonds_held,dwellingtype_g
1641,North Sydney,3300.0,3451.0,71.0,2021-03-31,Greater Sydney,Inner Ring,House,950.0,128.0,1021.0,Non Strata
1642,North Sydney,1180.0,1269.0,323.0,2021-03-31,Greater Sydney,Inner Ring,Other,450.0,20.0,757.0,Strata
1643,North Sydney,1180.0,1269.0,323.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,855.0,80.0,901.0,Strata
1644,North Sydney,1180.0,1269.0,323.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,540.0,1965.0,14602.0,Strata
1645,Randwick,2700.0,2903.0,193.0,2021-03-31,Greater Sydney,Inner Ring,House,900.0,299.0,2564.0,Non Strata
1646,Randwick,989.0,1100.0,354.0,2021-03-31,Greater Sydney,Inner Ring,Other,350.0,100.0,1550.0,Strata
1647,Randwick,989.0,1100.0,354.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,780.0,101.0,1170.0,Strata
1648,Randwick,989.0,1100.0,354.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,530.0,2312.0,16570.0,Strata
1649,Sydney,1750.0,1936.0,222.0,2021-03-31,Greater Sydney,Inner Ring,House,700.0,844.0,4693.0,Non Strata
1650,Sydney,918.0,1090.0,1078.0,2021-03-31,Greater Sydney,Inner Ring,Other,374.0,476.0,5364.0,Strata
1651,Sydney,918.0,1090.0,1078.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,800.0,356.0,2823.0,Strata
1652,Sydney,918.0,1090.0,1078.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,550.0,8412.0,49541.0,Strata
1653,Waverley,3560.0,4035.0,103.0,2021-03-31,Greater Sydney,Inner Ring,House,1198.0,160.0,1295.0,Non Strata
1654,Waverley,1365.0,1697.0,268.0,2021-03-31,Greater Sydney,Inner Ring,Other,320.0,35.0,1125.0,Strata
1655,Waverley,1365.0,1697.0,268.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,950.0,53.0,565.0,Strata
1656,Waverley,1365.0,1697.0,268.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,655.0,1273.0,11893.0,Strata
1657,Woollahra,4287.0,4594.0,107.0,2021-03-31,Greater Sydney,Inner Ring,House,1300.0,156.0,1199.0,Non Strata
1658,Woollahra,1640.0,2067.0,199.0,2021-03-31,Greater Sydney,Inner Ring,Other,315.0,20.0,792.0,Strata
1659,Woollahra,1640.0,2067.0,199.0,2021-03-31,Greater Sydney,Inner Ring,Townhouse,1100.0,58.0,637.0,Strata
1660,Woollahra,1640.0,2067.0,199.0,2021-03-31,Greater Sydney,Inner Ring,Flat/Unit,625.0,861.0,6341.0,Strata
1661,Bayside,1505.0,1537.0,177.0,2021-03-31,Greater Sydney,Middle Ring,House,650.0,349.0,3574.0,Non Strata
1662,Bayside,745.0,765.0,676.0,2021-03-31,Greater Sydney,Middle Ring,Other,500.0,62.0,1571.0,Strata
1663,Bayside,745.0,765.0,676.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,675.0,101.0,1103.0,Strata
1664,Bayside,745.0,765.0,676.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,500.0,3062.0,18897.0,Strata
1665,Burwood,1860.0,2012.0,49.0,2021-03-31,Greater Sydney,Middle Ring,House,630.0,100.0,704.0,Non Strata
1666,Burwood,769.0,783.0,84.0,2021-03-31,Greater Sydney,Middle Ring,Other,335.0,42.0,660.0,Strata
1667,Burwood,769.0,783.0,84.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,560.0,20.0,207.0,Strata
1668,Burwood,769.0,783.0,84.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,470.0,702.0,3686.0,Strata
1669,Canada Bay,2430.0,2429.0,126.0,2021-03-31,Greater Sydney,Middle Ring,House,780.0,204.0,1869.0,Non Strata
1670,Canada Bay,1013.0,1091.0,297.0,2021-03-31,Greater Sydney,Middle Ring,Other,470.0,58.0,719.0,Strata
1671,Canada Bay,1013.0,1091.0,297.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,685.0,84.0,757.0,Strata
1672,Canada Bay,1013.0,1091.0,297.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,530.0,1243.0,8739.0,Strata
1673,Canterbury-Bankstown,1100.0,1157.0,665.0,2021-03-31,Greater Sydney,Middle Ring,House,550.0,728.0,9740.0,Non Strata
1674,Canterbury-Bankstown,573.0,584.0,558.0,2021-03-31,Greater Sydney,Middle Ring,Other,405.0,248.0,4700.0,Strata
1675,Canterbury-Bankstown,573.0,584.0,558.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,590.0,245.0,3446.0,Strata
1676,Canterbury-Bankstown,573.0,584.0,558.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,380.0,1786.0,16545.0,Strata
1677,Cumberland,940.0,1000.0,339.0,2021-03-31,Greater Sydney,Middle Ring,House,500.0,582.0,7298.0,Non Strata
1678,Cumberland,550.0,547.0,378.0,2021-03-31,Greater Sydney,Middle Ring,Other,400.0,259.0,3097.0,Strata
1679,Cumberland,550.0,547.0,378.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,530.0,243.0,2678.0,Strata
1680,Cumberland,550.0,547.0,378.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,400.0,1623.0,12716.0,Strata
1681,Georges River,1495.0,1579.0,251.0,2021-03-31,Greater Sydney,Middle Ring,House,590.0,309.0,3499.0,Non Strata
1682,Georges River,710.0,2285.0,335.0,2021-03-31,Greater Sydney,Middle Ring,Other,398.0,72.0,1422.0,Strata
1683,Georges River,710.0,2285.0,335.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,550.0,88.0,946.0,Strata
1684,Georges River,710.0,2285.0,335.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,430.0,1172.0,9652.0,Strata
1685,Hunters Hill,2855.0,3735.0,20.0,2021-03-31,Greater Sydney,Middle Ring,House,1120.0,33.0,265.0,Non Strata
1686,Hunters Hill,1100.0,1185.0,20.0,2021-03-31,Greater Sydney,Middle Ring,Other,407.5,5.0,47.0,Strata
1687,Hunters Hill,1100.0,1185.0,20.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,580.0,5.0,81.0,Strata
1688,Hunters Hill,1100.0,1185.0,20.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,490.0,47.0,543.0,Strata
1689,Ku-Ring-Gai,2783.0,3011.0,312.0,2021-03-31,Greater Sydney,Middle Ring,House,1098.0,292.0,2821.0,Non Strata
1690,Ku-Ring-Gai,990.0,1127.0,186.0,2021-03-31,Greater Sydney,Middle Ring,Other,407.5,5.0,353.0,Strata
1691,Ku-Ring-Gai,990.0,1127.0,186.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,775.0,20.0,267.0,Strata
1692,Ku-Ring-Gai,990.0,1127.0,186.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,550.0,628.0,4767.0,Strata
1693,Parramatta,1360.0,1409.0,375.0,2021-03-31,Greater Sydney,Middle Ring,House,540.0,660.0,6184.0,Non Strata
1694,Parramatta,690.0,689.0,810.0,2021-03-31,Greater Sydney,Middle Ring,Other,400.0,150.0,2434.0,Strata
1695,Parramatta,690.0,689.0,810.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,540.0,243.0,2823.0,Strata
1696,Parramatta,690.0,689.0,810.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,435.0,3613.0,26133.0,Strata
1697,Ryde,1973.0,2105.0,158.0,2021-03-31,Greater Sydney,Middle Ring,House,630.0,265.0,2831.0,Non Strata
1698,Ryde,800.0,843.0,453.0,2021-03-31,Greater Sydney,Middle Ring,Other,460.0,67.0,949.0,Strata
1699,Ryde,800.0,843.0,453.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,550.0,145.0,1597.0,Strata
1700,Ryde,800.0,843.0,453.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,435.0,1827.0,13024.0,Strata
1701,Strathfield,2873.0,2622.0,42.0,2021-03-31,Greater Sydney,Middle Ring,House,600.0,73.0,703.0,Non Strata
1702,Strathfield,635.0,641.0,167.0,2021-03-31,Greater Sydney,Middle Ring,Other,410.0,65.0,781.0,Strata
1703,Strathfield,635.0,641.0,167.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,580.0,20.0,220.0,Strata
1704,Strathfield,635.0,641.0,167.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,430.0,683.0,4764.0,Strata
1705,Willoughby,2970.0,3124.0,125.0,2021-03-31,Greater Sydney,Middle Ring,House,970.0,201.0,1770.0,Non Strata
1706,Willoughby,1015.0,1087.0,138.0,2021-03-31,Greater Sydney,Middle Ring,Other,430.0,20.0,447.0,Strata
1707,Willoughby,1015.0,1087.0,138.0,2021-03-31,Greater Sydney,Middle Ring,Townhouse,728.0,38.0,417.0,Strata
1708,Willoughby,1015.0,1087.0,138.0,2021-03-31,Greater Sydney,Middle Ring,Flat/Unit,510.0,1016.0,7160.0,Strata
1709,Blacktown,850.0,879.0,1189.0,2021-03-31,Greater Sydney,Outer Ring,House,480.0,1790.0,21024.0,Non Strata
1710,Blacktown,570.0,572.0,400.0,2021-03-31,Greater Sydney,Outer Ring,Other,370.0,188.0,3382.0,Strata
1711,Blacktown,570.0,572.0,400.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,272.0,3214.0,Strata
1712,Blacktown,570.0,572.0,400.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,679.0,5515.0,Strata
1713,Blue Mountains,767.0,820.0,358.0,2021-03-31,Greater Sydney,Outer Ring,House,480.0,291.0,3594.0,Non Strata
1714,Blue Mountains,600.0,603.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Other,375.0,5.0,244.0,Strata
1715,Blue Mountains,600.0,603.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,20.0,299.0,Strata
1716,Blue Mountains,600.0,603.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,370.0,57.0,724.0,Strata
1717,Camden,831.0,876.0,414.0,2021-03-31,Greater Sydney,Outer Ring,House,540.0,545.0,6501.0,Non Strata
1718,Camden,610.0,586.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Other,370.0,20.0,453.0,Strata
1719,Camden,610.0,586.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,490.0,31.0,332.0,Strata
1720,Camden,610.0,586.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,69.0,470.0,Strata
1721,Campbelltown,700.0,714.0,498.0,2021-03-31,Greater Sydney,Outer Ring,House,450.0,677.0,8808.0,Non Strata
1722,Campbelltown,465.0,474.0,123.0,2021-03-31,Greater Sydney,Outer Ring,Other,350.0,82.0,1704.0,Strata
1723,Campbelltown,465.0,474.0,123.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,380.0,119.0,1721.0,Strata
1724,Campbelltown,465.0,474.0,123.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,365.0,253.0,2200.0,Strata
1725,Central Coast,796.0,901.0,1513.0,2021-03-31,Greater Sydney,Outer Ring,House,490.0,1421.0,18864.0,Non Strata
1726,Central Coast,555.0,602.0,487.0,2021-03-31,Greater Sydney,Outer Ring,Other,325.0,82.0,2586.0,Strata
1727,Central Coast,555.0,602.0,487.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,480.0,207.0,3027.0,Strata
1728,Central Coast,555.0,602.0,487.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,400.0,636.0,7597.0,Strata
1729,Fairfield,855.0,881.0,315.0,2021-03-31,Greater Sydney,Outer Ring,House,480.0,429.0,7209.0,Non Strata
1730,Fairfield,470.0,494.0,101.0,2021-03-31,Greater Sydney,Outer Ring,Other,380.0,195.0,2878.0,Strata
1731,Fairfield,470.0,494.0,101.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,460.0,98.0,1690.0,Strata
1732,Fairfield,470.0,494.0,101.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,330.0,305.0,4722.0,Strata
1733,Hawkesbury,796.0,922.0,260.0,2021-03-31,Greater Sydney,Outer Ring,House,475.0,231.0,2913.0,Non Strata
1734,Hawkesbury,573.0,563.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Other,365.0,20.0,408.0,Strata
1735,Hawkesbury,573.0,563.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,435.0,39.0,548.0,Strata
1736,Hawkesbury,573.0,563.0,20.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,335.0,66.0,692.0,Strata
1737,Hornsby,1630.0,1672.0,340.0,2021-03-31,Greater Sydney,Outer Ring,House,680.0,332.0,3816.0,Non Strata
1738,Hornsby,701.0,774.0,248.0,2021-03-31,Greater Sydney,Outer Ring,Other,420.0,20.0,855.0,Strata
1739,Hornsby,701.0,774.0,248.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,628.0,68.0,794.0,Strata
1740,Hornsby,701.0,774.0,248.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,430.0,686.0,5282.0,Strata
1741,Liverpool,830.0,849.0,443.0,2021-03-31,Greater Sydney,Outer Ring,House,525.0,659.0,8801.0,Non Strata
1742,Liverpool,520.0,520.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Other,380.0,164.0,2228.0,Strata
1743,Liverpool,520.0,520.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,500.0,93.0,1550.0,Strata
1744,Liverpool,520.0,520.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,370.0,665.0,6660.0,Strata
1745,Northern Beaches,2350.0,2616.0,546.0,2021-03-31,Greater Sydney,Outer Ring,House,1100.0,534.0,5560.0,Non Strata
1746,Northern Beaches,1060.0,1226.0,541.0,2021-03-31,Greater Sydney,Outer Ring,Other,565.0,31.0,1462.0,Strata
1747,Northern Beaches,1060.0,1226.0,541.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,883.0,88.0,1278.0,Strata
1748,Northern Beaches,1060.0,1226.0,541.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,615.0,1607.0,16239.0,Strata
1749,Penrith,780.0,810.0,576.0,2021-03-31,Greater Sydney,Outer Ring,House,450.0,950.0,12111.0,Non Strata
1750,Penrith,522.0,510.0,369.0,2021-03-31,Greater Sydney,Outer Ring,Other,330.0,121.0,2123.0,Strata
1751,Penrith,522.0,510.0,369.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,420.0,228.0,2878.0,Strata
1752,Penrith,522.0,510.0,369.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,592.0,5039.0,Strata
1753,Sutherland Shire,1465.0,1563.0,511.0,2021-03-31,Greater Sydney,Outer Ring,House,750.0,355.0,4149.0,Non Strata
1754,Sutherland Shire,813.0,921.0,655.0,2021-03-31,Greater Sydney,Outer Ring,Other,500.0,20.0,1024.0,Strata
1755,Sutherland Shire,813.0,921.0,655.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,740.0,183.0,1947.0,Strata
1756,Sutherland Shire,813.0,921.0,655.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,480.0,1060.0,9727.0,Strata
1757,The Hills Shire,1500.0,1602.0,590.0,2021-03-31,Greater Sydney,Outer Ring,House,650.0,603.0,6533.0,Non Strata
1758,The Hills Shire,819.0,841.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Other,430.0,43.0,709.0,Strata
1759,The Hills Shire,819.0,841.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,600.0,111.0,1217.0,Strata
1760,The Hills Shire,819.0,841.0,198.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,490.0,403.0,2852.0,Strata
1761,Wollondilly,830.0,922.0,193.0,2021-03-31,Greater Sydney,Outer Ring,House,485.0,140.0,1860.0,Non Strata
1762,Wollondilly,573.0,,5.0,2021-03-31,Greater Sydney,Outer Ring,Other,375.0,5.0,202.0,Strata
1763,Wollondilly,573.0,,5.0,2021-03-31,Greater Sydney,Outer Ring,Townhouse,480.0,5.0,80.0,Strata
1764,Wollondilly,573.0,,5.0,2021-03-31,Greater Sydney,Outer Ring,Flat/Unit,315.0,20.0,237.0,Strata
1765,Inner West,1910.0,2084.0,494.0,2021-06-30,Greater Sydney,Inner Ring,House,750.0,775.0,7207.0,Non Strata
1766,Inner West,829.0,967.0,512.0,2021-06-30,Greater Sydney,Inner Ring,Other,305.0,116.0,3180.0,Strata
1767,Inner West,829.0,967.0,512.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,750.0,188.0,2371.0,Strata
1768,Inner West,829.0,967.0,512.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,430.0,2193.0,19062.0,Strata
1769,Lane Cove,3200.0,3588.0,77.0,2021-06-30,Greater Sydney,Inner Ring,House,860.0,77.0,759.0,Non Strata
1770,Lane Cove,850.0,993.0,174.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,5.0,170.0,Strata
1771,Lane Cove,850.0,993.0,174.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,813.0,20.0,220.0,Strata
1772,Lane Cove,850.0,993.0,174.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,495.0,476.0,4390.0,Strata
1773,Mosman,4890.0,5348.0,77.0,2021-06-30,Greater Sydney,Inner Ring,House,1850.0,61.0,504.0,Non Strata
1774,Mosman,1255.0,1550.0,104.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,5.0,222.0,Strata
1775,Mosman,1255.0,1550.0,104.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,830.0,5.0,177.0,Strata
1776,Mosman,1255.0,1550.0,104.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,334.0,3116.0,Strata
1777,North Sydney,3483.0,5647.0,98.0,2021-06-30,Greater Sydney,Inner Ring,House,1000.0,123.0,1027.0,Non Strata
1778,North Sydney,1200.0,1394.0,447.0,2021-06-30,Greater Sydney,Inner Ring,Other,375.0,20.0,724.0,Strata
1779,North Sydney,1200.0,1394.0,447.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,925.0,61.0,881.0,Strata
1780,North Sydney,1200.0,1394.0,447.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,1634.0,14787.0,Strata
1781,Randwick,2925.0,3185.0,227.0,2021-06-30,Greater Sydney,Inner Ring,House,990.0,260.0,2570.0,Non Strata
1782,Randwick,1125.0,1243.0,409.0,2021-06-30,Greater Sydney,Inner Ring,Other,310.0,54.0,1515.0,Strata
1783,Randwick,1125.0,1243.0,409.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,830.0,99.0,1173.0,Strata
1784,Randwick,1125.0,1243.0,409.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,540.0,1925.0,16891.0,Strata
1785,Sydney,2000.0,2228.0,211.0,2021-06-30,Greater Sydney,Inner Ring,House,700.0,622.0,4783.0,Non Strata
1786,Sydney,980.0,1237.0,1333.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,302.0,5299.0,Strata
1787,Sydney,980.0,1237.0,1333.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,780.0,252.0,2771.0,Strata
1788,Sydney,980.0,1237.0,1333.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,570.0,6603.0,50707.0,Strata
1789,Waverley,4003.0,4309.0,126.0,2021-06-30,Greater Sydney,Inner Ring,House,1188.0,136.0,1294.0,Non Strata
1790,Waverley,1395.0,1669.0,360.0,2021-06-30,Greater Sydney,Inner Ring,Other,365.0,20.0,1083.0,Strata
1791,Waverley,1395.0,1669.0,360.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,900.0,43.0,550.0,Strata
1792,Waverley,1395.0,1669.0,360.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,665.0,1172.0,11766.0,Strata
1793,Woollahra,4550.0,5234.0,142.0,2021-06-30,Greater Sydney,Inner Ring,House,1300.0,137.0,1189.0,Non Strata
1794,Woollahra,1670.0,2181.0,319.0,2021-06-30,Greater Sydney,Inner Ring,Other,335.0,5.0,754.0,Strata
1795,Woollahra,1670.0,2181.0,319.0,2021-06-30,Greater Sydney,Inner Ring,Townhouse,1150.0,37.0,626.0,Strata
1796,Woollahra,1670.0,2181.0,319.0,2021-06-30,Greater Sydney,Inner Ring,Flat/Unit,645.0,686.0,6388.0,Strata
1797,Bayside,1670.0,1703.0,277.0,2021-06-30,Greater Sydney,Middle Ring,House,660.0,315.0,3564.0,Non Strata
1798,Bayside,733.0,788.0,674.0,2021-06-30,Greater Sydney,Middle Ring,Other,495.0,81.0,1546.0,Strata
1799,Bayside,733.0,788.0,674.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,650.0,76.0,1078.0,Strata
1800,Bayside,733.0,788.0,674.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,500.0,2532.0,19391.0,Strata
1801,Burwood,2048.0,2220.0,50.0,2021-06-30,Greater Sydney,Middle Ring,House,600.0,89.0,735.0,Non Strata
1802,Burwood,860.0,887.0,105.0,2021-06-30,Greater Sydney,Middle Ring,Other,420.0,33.0,635.0,Strata
1803,Burwood,860.0,887.0,105.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,560.0,20.0,211.0,Strata
1804,Burwood,860.0,887.0,105.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,465.0,635.0,3914.0,Strata
1805,Canada Bay,2568.0,2715.0,144.0,2021-06-30,Greater Sydney,Middle Ring,House,750.0,169.0,1858.0,Non Strata
1806,Canada Bay,1044.0,1122.0,346.0,2021-06-30,Greater Sydney,Middle Ring,Other,580.0,50.0,705.0,Strata
1807,Canada Bay,1044.0,1122.0,346.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,660.0,69.0,752.0,Strata
1808,Canada Bay,1044.0,1122.0,346.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,550.0,1155.0,8986.0,Strata
1809,Canterbury-Bankstown,1221.0,1266.0,916.0,2021-06-30,Greater Sydney,Middle Ring,House,570.0,757.0,9714.0,Non Strata
1810,Canterbury-Bankstown,582.0,605.0,625.0,2021-06-30,Greater Sydney,Middle Ring,Other,380.0,249.0,4565.0,Strata
1811,Canterbury-Bankstown,582.0,605.0,625.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,570.0,243.0,3437.0,Strata
1812,Canterbury-Bankstown,582.0,605.0,625.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,370.0,1863.0,16825.0,Strata
1813,Cumberland,1010.0,1063.0,511.0,2021-06-30,Greater Sydney,Middle Ring,House,480.0,569.0,7258.0,Non Strata
1814,Cumberland,576.0,582.0,468.0,2021-06-30,Greater Sydney,Middle Ring,Other,390.0,246.0,3054.0,Strata
1815,Cumberland,576.0,582.0,468.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,490.0,191.0,2642.0,Strata
1816,Cumberland,576.0,582.0,468.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,380.0,1440.0,12771.0,Strata
1817,Georges River,1622.0,1700.0,301.0,2021-06-30,Greater Sydney,Middle Ring,House,600.0,295.0,3483.0,Non Strata
1818,Georges River,690.0,726.0,369.0,2021-06-30,Greater Sydney,Middle Ring,Other,455.0,62.0,1374.0,Strata
1819,Georges River,690.0,726.0,369.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,600.0,75.0,950.0,Strata
1820,Georges River,690.0,726.0,369.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,420.0,1208.0,9789.0,Strata
1821,Hunters Hill,3288.0,3658.0,20.0,2021-06-30,Greater Sydney,Middle Ring,House,1035.0,20.0,257.0,Non Strata
1822,Hunters Hill,1600.0,2127.0,20.0,2021-06-30,Greater Sydney,Middle Ring,Other,430.0,5.0,47.0,Strata
1823,Hunters Hill,1600.0,2127.0,20.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,573.0,5.0,82.0,Strata
1824,Hunters Hill,1600.0,2127.0,20.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,500.0,47.0,533.0,Strata
1825,Ku-Ring-Gai,2928.0,3179.0,398.0,2021-06-30,Greater Sydney,Middle Ring,House,1063.0,272.0,2810.0,Non Strata
1826,Ku-Ring-Gai,1060.0,1191.0,272.0,2021-06-30,Greater Sydney,Middle Ring,Other,410.0,20.0,340.0,Strata
1827,Ku-Ring-Gai,1060.0,1191.0,272.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,925.0,20.0,258.0,Strata
1828,Ku-Ring-Gai,1060.0,1191.0,272.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,550.0,517.0,4837.0,Strata
1829,Parramatta,1499.0,1570.0,464.0,2021-06-30,Greater Sydney,Middle Ring,House,540.0,610.0,6227.0,Non Strata
1830,Parramatta,710.0,711.0,976.0,2021-06-30,Greater Sydney,Middle Ring,Other,400.0,188.0,2415.0,Strata
1831,Parramatta,710.0,711.0,976.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,550.0,233.0,2802.0,Strata
1832,Parramatta,710.0,711.0,976.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,430.0,3214.0,26475.0,Strata
1833,Ryde,2161.0,2215.0,268.0,2021-06-30,Greater Sydney,Middle Ring,House,650.0,237.0,2798.0,Non Strata
1834,Ryde,860.0,956.0,593.0,2021-06-30,Greater Sydney,Middle Ring,Other,450.0,57.0,937.0,Strata
1835,Ryde,860.0,956.0,593.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,573.0,154.0,1595.0,Strata
1836,Ryde,860.0,956.0,593.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,430.0,1498.0,13047.0,Strata
1837,Strathfield,2944.0,2949.0,62.0,2021-06-30,Greater Sydney,Middle Ring,House,580.0,80.0,705.0,Non Strata
1838,Strathfield,650.0,660.0,183.0,2021-06-30,Greater Sydney,Middle Ring,Other,430.0,88.0,797.0,Strata
1839,Strathfield,650.0,660.0,183.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,560.0,20.0,219.0,Strata
1840,Strathfield,650.0,660.0,183.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,450.0,648.0,4800.0,Strata
1841,Willoughby,3301.0,3452.0,165.0,2021-06-30,Greater Sydney,Middle Ring,House,950.0,149.0,1768.0,Non Strata
1842,Willoughby,1055.0,1109.0,161.0,2021-06-30,Greater Sydney,Middle Ring,Other,440.0,20.0,448.0,Strata
1843,Willoughby,1055.0,1109.0,161.0,2021-06-30,Greater Sydney,Middle Ring,Townhouse,775.0,41.0,430.0,Strata
1844,Willoughby,1055.0,1109.0,161.0,2021-06-30,Greater Sydney,Middle Ring,Flat/Unit,540.0,859.0,7352.0,Strata
1845,Blacktown,920.0,961.0,1283.0,2021-06-30,Greater Sydney,Outer Ring,House,480.0,1867.0,21151.0,Non Strata
1846,Blacktown,580.0,599.0,549.0,2021-06-30,Greater Sydney,Outer Ring,Other,370.0,196.0,3288.0,Strata
1847,Blacktown,580.0,599.0,549.0,2021-06-30,Greater Sydney,Outer Ring,Townhouse,450.0,262.0,3197.0,Strata
1848,Blacktown,580.0,599.0,549.0,2021-06-30,Greater Sydney,Outer Ring,Flat/Unit,380.0,705.0,5640.0,Strata
1849,Blue Mountains,805.0,863.0,407.0,2021-06-30,Greater Sydney,Outer Ring,House,498.0,264.0,3542.0,Non Strata
